# GENERATED - do not edit translations here. Regenerate with:
#   python tools/build_glossary.py
# Term selection lives in references/glossary/glossary-terms.tsv;
# the translations are looked up in translations/it/.../mm678.po.
# Columns: msgctxt <TAB> English <TAB> it
monsters	Soldier	Soldato
monsters	Soldier of Fortune	Soldato di Ventura
monsters	Sorcerer	Incantatore
monsters	Soul Sucker	Succhiaspirito
monsters	Speaker for the Dead	Voce dei Morti
monsters	Specter	Fantasma
monsters	Spider	Ragno
monsters	Sprite	Spiritello
monsters	Stone Elemental	Elementale di Pietra
monsters	Stone Gargoyle	Gargolla di Pietra
monsters	Storm Eagle	Aquila della Tempesta
monsters	Storm Titan	Titano delle Tempeste
monsters	Supreme Titan	Titano Supremo
monsters	Swamp Troll	Troll di Palude
monsters	Swordsman	Spadaccino
monsters	Sylph	Silfide
monsters	Tempest	Tempesta
monsters	Terminator Unit	Unità da Attacco
monsters	Terrible Eye	Occhio Terribile
monsters	Terror	Terrore
monsters	Thief	Ladro
monsters	Thug	Furfante
monsters	Thunder Lizard	Lucertola del Tuono
monsters	Thunderbird	Uccello del Tuono
monsters	Titan	Titano
monsters	Tolberti	Tolberti
monsters	Tree	Albero
monsters	Triton	Tritone
monsters	Triton Crusader	Tritone crociato
monsters	Triton Warrior	Tritone guerriero
monsters	Troglodyte Drone	Cucciolo di Troglodita
monsters	Troglodyte Queen	Regina Troglodita
monsters	Troglodyte Soldier	Soldato Troglodita
monsters	Troll Chieftain	Troll capotribù
monsters	Troll Clubman	Troll con la clava
monsters	Troll Peasant	Troll contadino
monsters	Troll Warrior	Troll guerriero
monsters	Twister	Tornado
monsters	Undead Dragon	Drago non-morto
monsters	Unicorn	Unicorno
monsters	Unicorn Foal	Unicorno puledro
monsters	Unicorn Herd Leader	Unicorno capobranco
monsters	Vampire	Vampiro
monsters	Vampire Bat	Pipistrello Vampiro
monsters	Vampire Minion	Vampiro tirapiedi
monsters	Venemous Spider	Ragno velenoso
monsters	Venomous Hydra	Idra Velenosa
monsters	Veteran	Veterano
monsters	Walking Dead	Morto Vivente
monsters	Warden of Fire	Sentinella del Fuoco
monsters	Warlock	Negromante
monsters	Wasp Sentry	Vespa sentinella
monsters	Wasp Warrior	Vespa guerriera
monsters	Wasp Worker	Vespa operaia
monsters	Water Beast	Creatura dell'Acqua
monsters	Water Elemental	Elementale dell'Acqua
monsters	Water Spirit	Spirito d'Acqua
monsters	Water Warlock	Strega dell'Acqua
monsters	Wererat	Ratto Mannaro
monsters	Werewolf	Licantropo
monsters	Widowmaker	Ragno mortifero
monsters	Wight	Presenza
monsters	Will O' Wisp	Fuoco Fatuo
monsters	Winged Serpent	Serpente Alato
monsters	Wisp	Fuoco Fatuo
monsters	Witch Doctor	Sciamana
monsters	Wizard	Mago
monsters	Wolfman	Uomo Lupo
monsters	Wraith	Presenza Oscura
monsters	Wyrm	Rettile
monsters	Wyvern	Viverna
monsters	Young Basilisk	Giovane Basilisco
monsters	Young Behemoth	Giovane Behemoth
monsters	Young Couatl	Giovane Couatl
monsters	Young Dragon	Drago giovane
monsters	Young Dragon Turtle	Tartaruga Drago giovane
monsters	Zombie	Zombie
npcprof	Acolyte	Novizio
npcprof	Alchemist	Alchimista
npcprof	Apothecary	Speziale
npcprof	Apprentice	Apprendista
npcprof	Armorer	dell'armeria
npcprof	Armorsmith	dell'armeria
npcprof	Arms Master	Maestro d'armi
npcprof	Banker	Banchiere
npcprof	Bard	Bardo
npcprof	Barmaid	Cameriera
npcprof	Barrister	Avvocato
npcprof	Beggar	Mendicante
npcprof	Blacksmith	Fabbro
npcprof	Brekish One-Fang	Brekish One-Fang
npcprof	Burglar	Scassinatore
npcprof	Captain	Capitano
npcprof	Carpenter	Falegname
npcprof	Cartographer	Cartografo
npcprof	Chaplain	Cappellano
npcprof	Charles Quixote	Charles Chisciotte
npcprof	Chef	Chef
npcprof	Child	Bambino
npcprof	Chimney Sweep	Spazzacamino
npcprof	Clerk	Chierico
npcprof	Cobbler	Ciabattino
npcprof	Cook	Cuoco
npcprof	Cooper	Fabbricante di botti
npcprof	Counselor	Consigliere
npcprof	Diplomat	Diplomatico
npcprof	Ditch Digger	Scavatore
npcprof	Dragon	Drago
npcprof	Duper	Imbroglione
npcprof	Dyson Leland	Dyson Leland
npcprof	Enchanter	Incantatore
npcprof	Escaton	Escaton
npcprof	Expert Healer	Guaritore esperto
npcprof	Explorer	Esploratore
npcprof	Factor	Fattore
npcprof	Fallen Wizard	Mago caduto
npcprof	Farmer	Agricoltore
npcprof	Follower of Baa	Seguace di Baa
npcprof	Fool	Sciocco
npcprof	Gambler	Baro
npcprof	Gate Master	Maestro dei Cancelli
npcprof	Guard	Guardia
npcprof	Guide	Guida
npcprof	Guildmaster	Capo Gilda
npcprof	Gypsy	Zingaro
npcprof	Healer	Guaritore
npcprof	Herbalist	Erborista
npcprof	Horseman	Cavallerizzo
npcprof	Hunter	Cacciatore
npcprof	Initiate	Iniziato
npcprof	Innkeep	Oste
npcprof	Instructor	Istruttore
npcprof	Jester	Giullare
npcprof	Laborer	Manovale
npcprof	Locksmith	Fabbricante di chiavi
npcprof	Magician	Mago
npcprof	Master Healer	Maestro guaritore
npcprof	Merchant	Mercante
npcprof	Miller	Mugnaio
npcprof	Missionary	Missionario
npcprof	Monk	Monaco
npcprof	Mystic	Mistico
npcprof	Navigator	Navigatore
npcprof	Negotiator	Mediatore
npcprof	Noble	Nobile
npcprof	Overdune	Overdune
npcprof	Pathfinder	Ricognitore
npcprof	Peasant	Contadino
npcprof	Piper	Pifferaio
npcprof	Pirate	Pirata
npcprof	Porter	Facchino
npcprof	Potter	Vasaio
npcprof	Prelate	Prelato
npcprof	Psychic	Medium
npcprof	Quarter Master	Quartiermastro
npcprof	Rustler	Ladro di bestiame
npcprof	Sage	Saggio
npcprof	Sailor	Marinaio
npcprof	Sandro	Sandro
npcprof	Scholar	Studioso
npcprof	Scout	Esploratore
npcprof	Scribe	Scrivano
npcprof	Serf	Servo
npcprof	Shopkeeper	il Negoziante
npcprof	Smith	Fabbro
npcprof	Smuggler	Brigante
npcprof	Spell Master	Maestro di incantesimi
npcprof	Squire	Scudiero
npcprof	Stablemaster	Stalliere capo
npcprof	Stone Cutter	Tagliapietre
npcprof	Tailor	Sarto
npcprof	Teacher	Insegnante
npcprof	Tinker	Stagnino
npcprof	Tracker	Battitore
npcprof	Trader	Commerciante
npcprof	Trapper	Cacciatore di pelli
npcprof	Water Master	Maestro dell'Acqua
npcprof	Weapons Master	Maestro d'armi
npcprof	Weaver	Tessitore
npcprof	Wererat Smuggler	Ratto Mannaro brigante
npcprof	Wind Master	Maestro dell'Aria
reputation	Angelic	Angelico
reputation	Average	Mediocre
reputation	Bad	Cattivo
reputation	Despicable	Deplorevole
reputation	Glorious	Glorioso
reputation	Honorable	Onorabile
reputation	Monstrous	Mostruoso
reputation	Neutral	Neutro
reputation	Notorious	Notorio
reputation	Respectable	Rispettabile
reputation	Saintly	Santo
reputation	Vile	Vile
skilldes	Air	Aria
skilldes	Air Magic	Magia dell'Aria
skilldes	Alchemy	Alchimia
skilldes	Armsmaster	Maestro d'armi
skilldes	Axe	Ascia
skilldes	Blaster	Randello
skilldes	Body	Corpo
skilldes	Body Building	Allenamento Fisico
skilldes	Body Magic	Magia del Corpo
skilldes	Bodybuilding	Allenamento Fisico
skilldes	Bow	Arco
skilldes	Chain	Di maglia
skilldes	Dagger	Pugnale
skilldes	Dark	Oscurità
skilldes	Dark Elf Ability	Abilita degli Elfi Scuri
skilldes	Dark Magic	Magia dell'Oscurità
skilldes	Diplomacy	Diplomazia
skilldes	Disarm Trap	Disinnesca Trappola
skilldes	Disarm Traps	Disinnesca Trappola
skilldes	Dodging	Elusione
skilldes	Dragon Ability	Caratteristica dei Draghi
skilldes	Earth	Terra
skilldes	Earth Magic	Magia della Terra
skilldes	Fire	Fuoco
skilldes	Fire Magic	Magia del Fuoco
skilldes	Identify	Identifica
skilldes	Identify Item	Identifica Oggetti
skilldes	Identify Monster	Identifica Mostro
skilldes	Learning	Erudizione
skilldes	Leather	Di cuoio
skilldes	Light	Luce
skilldes	Light Magic	Magia della Luce
skilldes	Mace	Mazza
skilldes	Meditation	Meditazione
skilldes	Merchant	Mercante
skilldes	Mind	Mente
skilldes	Mind Magic	Magia della Mente
skilldes	Perception	Intuizione
skilldes	Plate	Di piastre
skilldes	Regeneration	Rigenerazione
skilldes	Repair	Ripara
skilldes	Repair Item	Ripara oggetto
skilldes	Shield	Scudo
skilldes	Spear	Lancia corta
skilldes	Spirit	Spirito
skilldes	Spirit Magic	Magia dello Spirito
skilldes	Staff	Bastone
skilldes	Stealing	Furto
skilldes	Sword	Spada
skilldes	Thievery	Furti
skilldes	Unarmed	Disarmato
skilldes	Vampire Ability	Caratteristica dei Vampiri
skilldes	Water	Acqua
skilldes	Water Magic	Magia dell'Acqua
spcitems	Antique	Antichità
spcitems	Assassins'	degli Assassini
spcitems	Barbarians'	dei Barbari
spcitems	Demon Slayer	Ammazzademoni
spcitems	Demon Slaying	Ammazzademoni
spcitems	Dragon Slayer	Ammazzadraghi
spcitems	Dragon Slaying	di Massacro Draghi
spcitems	Elemental Slaying	di Distruzione Elementale
spcitems	Elf Slaying	Ammazzaelfi
spcitems	Monks'	dei Monaci
spcitems	of Acid	di Acido
spcitems	of Air Magic	di Magia dell'Aria
spcitems	of Alarms	della Sveglia
spcitems	of Antidotes	dell'Antidoto
spcitems	of Body Magic	di Magia del Corpo
spcitems	of Carnage	della Strage
spcitems	of Cold	del Freddo
spcitems	of Dark Magic	di Magia dell'Oscurità
spcitems	of Darkness	dell'Oscurità
spcitems	Of David	di David
spcitems	of Doom	del Fato
spcitems	of Earth	della Terra
spcitems	of Earth Magic	di Magia della Terra
spcitems	of Feather Falling	di Caduta Morbida
spcitems	of Fire	di Fuoco
spcitems	of Fire Magic	di Magia del Fuoco
spcitems	of Flame	di Fiamma
spcitems	of Force	di Forza
spcitems	of Freedom	di Libertà
spcitems	of Frost	del Gelo
spcitems	of Ice	del Ghiaccio
spcitems	of Identifying	di Identificazione
spcitems	of Immunity	d'Immunità
spcitems	of Infernos	d'Inferno
spcitems	of Life	della Vita
spcitems	of Light Magic	di Magia della Luce
spcitems	of Lightning	di Fulmini
spcitems	of Mana	di Mana
spcitems	of Mind Magic	di Magia della Mente
spcitems	of Plenty	dell'Abbondanza
spcitems	of Poison	di Veleno
spcitems	of Power	di Potere
spcitems	of Protection	di Protezione
spcitems	of Recovery	di Guarigione
spcitems	of Regeneration	di Rigenerazione
spcitems	of Sanity	di Sanità Mentale
spcitems	of Shielding	di Scudo
spcitems	of Sparks	di Scintille
spcitems	of Spirit Magic	di Magia dello Spirito
spcitems	of Swiftness	dell'Agilità
spcitems	of The Dragon	del Drago
spcitems	of The Eclipse	dell'Eclisse
spcitems	of The Gods	degli Dèi
spcitems	of The Golem	del Golem
spcitems	of The Medusa	di Medusa
spcitems	of The Moon	della Luna
spcitems	of the Ocean	dell'Oceano
spcitems	of The Phoenix	della Fenice
spcitems	of The Sky	del Cielo
spcitems	of The Stars	delle Stelle
spcitems	of the Storm	della Tempesta
spcitems	of The Sun	del Sole
spcitems	of The Troll	del Troll
spcitems	of The Unicorn	dell'Unicorno
spcitems	of Thievery	del Furto
spcitems	of Thunderbolts	di Saette
spcitems	of Venom	di Cianuro
spcitems	of Water Magic	di Magia dell'Acqua
spcitems	of Water Walking	Camminare sull'acqua
spcitems	Ogre Slaying	di Massacro Orchi
spcitems	Rogues	della Celerità
spcitems	Rogues'	dei Vagabondi
spcitems	Swift	Agilità
spcitems	Thieves'	dei Ladri
spcitems	Undead Slaying	di Massacro Non-Morti
spcitems	Vampiric	Vampirico
spcitems	Warriors	del Valore
spcitems	Warriors'	dei Guerrieri
spcitems	Wizards	del Sapere
spcitems	Wizards'	dei Maghi
spellgroupshort	Air	Aria
spellgroupshort	Body	Corpo
spellgroupshort	Cold	Freddo
spellgroupshort	Dark	Oscurità
spellgroupshort	Earth	Terra
spellgroupshort	Electricity	Elettricità
spellgroupshort	Fire	Fuoco
spellgroupshort	Light	Luce
spellgroupshort	Mind	Mente
spellgroupshort	Spirit	Spirito
spellgroupshort	Water	Acqua
spells	Acid Burst	Spruzza Acido
spells	Air Res	Res. Aria
spells	Air Resist	ResistAria
spells	Air Resistance	Resistenza all'Aria
spells	Armageddon	Armageddon
spells	Awaken	Risveglio
spells	Berserk	Frenesia
spells	Blades	Lame Rotanti
spells	Bless	Benedizione
spells	Blind	Accecare
spells	Body Res	Res. Corpo
spells	Body Resist	ResistCorpo
spells	Body Resistance	Resistenza al Corpo
spells	Buffet	ColpoAla
spells	Charm	Charme
spells	Cntrl Undead	CtrlNonMorti
spells	Cold Beam	Raggio Freddo
spells	Control Undead	Controlla Non-Morti
spells	Create Food	Crea Cibo
spells	Cure Disease	Cura Malattia
spells	Cure Insane	CuraFollia
spells	Cure Insanity	Cura Follia
spells	Cure Paralysis	Cura Paralisi
spells	Cure Plyze	Cura-Par
spells	Cure Poison	Cura Veleno
spells	Cure Weak	CuraDebolezza
spells	Cure Weakness	Cura Debolezza
spells	Cure Wound	Cura-Fer
spells	Cure Wounds	Cura Ferite
spells	Dark Contain	Conten
spells	Dark Containment	Contenimento Oscuro
spells	Dark Grasp	Morsa dell'Oscurità
spells	Darkfire	FuocoOscuro
spells	Darkfire Bolt	Proiettile di Fuoco Oscuro
spells	Day -o- Gods	GiornoDèi
spells	Day of Prot	Gior-Pr
spells	Day of Protection	Giorno di Protezione
spells	Day of the Gods	Giorno degli Dèi
spells	Deadly Swarm	Sciame Letale
spells	Death Blossom	Esplosione Mortale
spells	Death Blsm	EsplMortale
spells	Dest Undead	DistrNonMorti
spells	Destroy Undead	Distruggi Non-Morti
spells	Detect Life	Individua Vita
spells	Dispel Magic	Dissolvi Magie
spells	Divine Inter	IntervDivino
spells	Divine Intervention	Intervento Divino
spells	Drag Breath	SoffioDrago
spells	Dragon Breath	Soffio del Drago
spells	Earth Res	Res. Terra
spells	Earth Resist	ResistTerra 
spells	Earth Resistance	Resistenza alla Terra
spells	Enchant Item	Incanta Oggetto
spells	Enslave	Soggiogamento
spells	Fate	Fato
spells	Fear	Paura
spells	Feather Fall	Caduta Morbida
spells	Feeblemind	Confusione Mentale
spells	Finger Death	D-Morte
spells	Finger of Death	Dito della Morte
spells	Fire Aura	Aura di Fuoco
spells	Fire Blast	Scia Infuocata
spells	Fire Bolt	Proiettile di Fuoco
spells	Fire Res	Res. Fuoco
spells	Fire Resistance	Resistenza al Fuoco
spells	Fire Spike	Trappola di Fuoco
spells	Fireball	Palla di Fuoco
spells	First Aid	Primo Aiuto
spells	Flame Arrow	Dardo di Fuoco
spells	Flame Blast	Fiammata
spells	Flight	Volo di Gruppo
spells	Fly	Volo
spells	Flying Fist	Pugno Volante
spells	Glamour	Fascino
spells	Gldn Touch	T-Oro
spells	Golden Touch	Tocco d'Oro
spells	Guard Angel	Angelo
spells	Guardian Angel	Angelo Custode
spells	Hammerhand	ManiMartello
spells	Hammerhands	Mani a Martello
spells	Harm	Ferimento
spells	Haste	Velocità
spells	Heal	Guarigione
spells	Healing	Tocco
spells	Healing Touch	Tocco che Cura
spells	Heroism	Eroismo
spells	Hour of Power	Ora di Potere
spells	Hour Power	Ora-Pot
spells	Ice Blast	Bomba di Ghiaccio
spells	Ice Bolt	Proiettile di Ghiaccio
spells	Immolation	Immolazione
spells	Implosion	Implosione
spells	Incinerate	Incenerimento
spells	Inferno	Inferno
spells	Invisibility	Invisibilità
spells	Jump	Salto
spells	Levitate	Levitazione
spells	Lifedrain	Assorbi Vita
spells	Light Bolt	Proiettile di Luce
spells	Lightning	Fulmine
spells	Lightning Bolt	Fulmine
spells	Lloyd's	Faro
spells	Lloyd's Beacon	Faro di Segnalazione
spells	Lucky Day	Giorno fortunato
spells	Magic Arrow	Freccia Magica
spells	Mass Curse	Maledizione di Massa
spells	Mass Distort	DistorsMassa
spells	Mass Distortion	Distorsione della Massa
spells	Mass Fear	Paura di Massa
spells	Meditation	Meditazione
spells	Meteor Shower	Pioggia Meteorica
spells	Meteor Shwr	PioggiaMeteor 
spells	Mind Blast	Esplosione Mentale
spells	Mind Res	Res. Mente
spells	Mind Resist	ResistMente
spells	Mind Resistance	Resistenza alla Mente
spells	Mistform	Foschia
spells	Moon Ray	Raggio di Luna
spells	Pain Reflect	RiflDolore
spells	Pain Reflection	Riflessione del Dolore
spells	Paralyze	Paralisi
spells	Poison Spr	SpruzzaVeleno
spells	Poison Spray	Spruzza Veleno
spells	Power	Potere
spells	Power Cure	Cura Ferite
spells	Precision	Precisione
spells	Preservation	Conservazione
spells	Pris Light	LucePrisma
spells	Prismatic Light	Luce Prismatica
spells	Prot Cold	Prot. Freddo
spells	Prot Elec	Prot. Elettr.
spells	Prot Fire	Prot. Fuoco
spells	Prot Magic	Prot. Magia
spells	Prot Poison	Prot. Veleno
spells	Protection from Cold	Protezione dal Freddo
spells	Protection from Electricity	Protezione dall'Elettricità
spells	Protection from Fire	Protezione dal Fuoco
spells	Protection from Magic	Protezione dalla Magia
spells	Protection from Poison	Protezione dal Veleno
spells	Psy - Shock	PsicoShock
spells	Psychic Shock	Shock Psichico
spells	Raise Dead	Rianimazione dei Morti
spells	Reanimate	Rianimazione
spells	Recharge	Ricarica
spells	Recharge Item	Ricarica Oggetto
spells	Regeneration	Rigenerazione
spells	Remove Curse	Scaccia Maledizione
spells	Remove Fear	Scaccia Paura
spells	Resurrection	Resurrezione
spells	Ring of Fire	Anello di Fuoco
spells	Rmv. Curse	ScacciaMaled
spells	Rock Blast	Bomba di Pietra
spells	Sacrifice	Sacrificio
spells	Shared Life	Ridistribuzione della Vita
spells	Shield	Scudo
spells	Shrapmetal	Frammenti Esplosivi
spells	Shrink Ray	RaggioRidutt
spells	Shrinking Ray	Raggio Riduttore
spells	Slow	Lentezza
spells	Souldrinker	Succhia Anima
spells	Sparks	Scintille
spells	Speed	Velocità
spells	Spirit Arrow	Freccia Spirituale
spells	Spirit Lash	Indebolimento dello Spirito
spells	Starburst	Esplosione Stellare
spells	Static Charge	Scarica Statica
spells	Static Chrg	Scarica
spells	Stone - Flesh	PietraCarne
spells	Stone Skin	Pelle di Pietra
spells	Stone to Flesh	Pietra in Carne
spells	Stoneskin	Pelle di Pietra
spells	Stun	Stordimento
spells	Summon	Evoca
spells	Summon Elemental	Evoca Elementale
spells	Summon Wisp	Evoca Elementale
spells	Sun Ray	Raggio di Sole
spells	Sunray	Raggio di Sole
spells	Swarm	Sciame
spells	Telekinesis	Telecinesi
spells	Telepathy	Telepatia
spells	Torch Light	Torcia
spells	Town Portal	Varco della Città
spells	Toxic Cloud	Nube Tossica
spells	Travel Boon	DonoViagg.
spells	Travelers' Boon	Dono del Viaggiatore
spells	Turn - Stone	Carne-Pietra
spells	Turn to Stone	Carne in Pietra
spells	Turn Undead	Scaccia Non-Morti
spells	Vamp Weap	ArmaVampiro 
spells	Vampiric Weapon	Arma da Vampiro
spells	Water Res	Res. Acqua
spells	Water Resist	ResistAcqua
spells	Water Resistance	Resistenza all'Acqua
spells	Water Walk	Camminare sull'acqua
spells	Wing Buffet	Colpo d’Ala
spells	Wizard Eye	Occhio dello Stregone
spells vampire	Charm	Charme
stats	AC	CA
stats	Accuracy	Accuratezza
stats	Age	Età
stats	Air	Aria
stats	Armor Class	Classe armatura
stats	Attack	Attacco
stats	Attack Bonus	Bonus attacco
stats	Attack Damage	Danni attacco
stats	Body	Corpo
stats	Class	Classe
stats	Cold	Freddo
stats	Cond	Cond
stats	Condition	Condizione
stats	Dmg	Danni
stats	Earth	Terra
stats	Electricity	Elettricità
stats	Endurance	Resistenza fisica
stats	Exp.	Esp.
stats	Experience	Esperienza
stats	Fame	Fama
stats	Fire	Fuoco
stats	Hit Points	Punti ferita
stats	HP	PF
stats	Intellect	Intelligenza
stats	Level	Livello
stats	Luck	Fortuna
stats	Magic	Magic
stats	Might	Forza
stats	Mind	Mente
stats	Name	Nome
stats	Personality	Personalità
stats	Points	Punti
stats	Poison	Poison
stats	QSpell	IncantesimoR
stats	Quick Spell	Incantesimo rapido
stats	Reputation	Reputazione
stats	Shoot Bonus	Tiro Bonus
stats	Shoot Damage	Danni tiro
stats	Skill Points	Punti abilità
stats	Skills	Abilità
stats	SP	PI
stats	Speed	Velocità
stats	Spell Points	Punti incantesimo
stats	Water	Acqua
stditems	of Air Resistance	di Resistenza all'Aria
stditems	of Alchemy	di Alchimia
stditems	of Arms	di Armi
stditems	of Body Resistance	di Resistenza al Corpo
stditems	of Charm	di Charme
stditems	of Cold Resistance	di Res. al Freddo
stditems	of Defense	di Difesa
stditems	of Disarming	di Disinnesco
stditems	of Dodging	di Elusioni
stditems	of Earth Resistance	di Resistenza alla Terra
stditems	of Elec Resistance	di Res. Elettrica
stditems	of Fire Resistance	di Resistenza al Fuoco
stditems	of great Might	
stditems	of Health	di Salute
stditems	of Items	di Oggetti
stditems	of Luck	di Fortuna
stditems	of Magic	di Magia
stditems	of Might	di Forza
stditems	of Mind Resistance	di Resistenza alla Mente
stditems	of Monsters	di Mostri
stditems	of Poison Resistance	di Res. al Veleno
stditems	of Precision	di Precisione
stditems	of Speed	di Velocità
stditems	of Stealing	di Furto
stditems	of the Fist	del Pugno
stditems	of Thought	di Pensiero
stditems	of Vigor	di Vigore
stditems	of Water Resistance	di Resistenza all'Acqua
